ID,Age,Overall,Potential,Value,Wage,Preferred Foot,International Reputation,Skill Moves,Position,Joined,Height,Weight,Release Clause
223102,26,65,65,575,3,1,1,3,18,2017,5.25,141,834
223870,24,65,68,675,2,2,1,3,18,2018,5.67,154,962
237438,22,65,75,875,3,1,1,2,2,2016,6,172,4585.060806
244350,24,65,71,750,2,2,1,3,2,2018,6,168,1500
232831,24,65,71,625,1,2,1,2,10,2018,6.17,168,906
237183,22,65,73,775,3,1,1,3,5,2015,6.08,159,1300
239999,21,65,77,775,2,2,1,1,4,2016,6.17,168,4585.060806
244607,25,65,69,500,1,2,1,1,4,2018,6.17,187,1100
213376,22,65,76,825,3,2,1,2,13,2018,5.83,174,1600
155264,31,65,65,375,1,2,1,2,15,2018,6.08,176,469
233088,25,65,71,525,4,2,1,1,4,2016,5.92,152,840
237184,20,65,74,850,2,2,1,2,12,2018,5.75,159,1500
208001,23,65,72,650,5,1,1,2,19,2017,5.75,150,1200
223105,24,65,70,725,5,1,1,3,5,2016,5.67,161,4585.060806
223873,24,65,67,550,5,2,1,2,10,2015,6,179,1100
224129,20,65,72,650,2,2,1,2,23,2018,5.67,146,1300
232577,25,65,70,600,2,1,1,2,19,2017,5.58,143,795
240513,19,65,78,1000,11,1,1,3,22,2015,6.08,165,2500
215170,31,65,65,475,4,1,1,2,2,2018,6.25,179,713
217730,27,65,65,450,3,2,1,2,23,2013,6,165,653
224130,22,65,75,675,3,2,1,1,4,2017,6.33,159,1300
237698,19,65,80,1200,11,1,1,3,12,2015,6,159,2900
203139,25,65,68,575,2,2,1,2,10,2015,6,168,1000
212099,22,65,68,675,1,2,1,3,5,2016,5.67,154,894
158595,31,65,65,375,5,2,1,2,13,2016,5.75,148,4585.060806
225667,21,65,75,875,3,1,1,3,14,2016,5.5,152,4585.060806
163203,31,65,65,375,2,1,1,2,15,2016,6.08,181,656
232067,28,65,65,550,2,2,1,3,16,2018,5.67,143,743
237187,30,65,65,400,1,2,1,2,15,2017,6,168,560
204420,25,65,67,550,2,1,1,3,19,2018,6,170,839
221316,27,65,66,500,1,2,1,2,15,2017,6.17,183,713
225668,20,65,78,1100,3,2,1,3,14,2014,6,154,2500
230532,26,65,65,575,9,2,1,3,5,2016,6,143,4585.060806
199301,30,65,65,525,3,2,1,3,2,2018,5.67,150,656
206469,22,65,70,725,4,2,1,3,2,2018,5.58,143,1100
211845,24,65,69,700,4,2,1,2,18,2017,6,179,1200
214917,29,65,65,425,1,2,1,2,13,2016,5.92,165,574
216710,29,65,65,525,1,2,1,3,12,2018,5.75,154,709
219782,27,65,67,525,4,2,1,2,15,2010,6,165,1200
236678,20,65,79,1200,1,2,1,3,25,2016,5.83,159,2700
243590,26,65,68,550,2,1,1,2,19,2018,5.75,146,1200
186502,28,65,65,450,3,1,1,3,9,2016,6,174,653
187782,29,65,65,425,2,2,1,2,13,2015,5.75,150,744
188807,30,65,65,400,3,1,1,2,19,2017,6.08,170,500
200840,25,65,72,650,3,2,1,2,8,2016,6,163,1300
152456,33,65,65,270,3,2,1,1,4,2018,6.17,192,473
221576,26,65,66,525,2,2,1,2,23,2017,5.83,154,696
162952,39,65,65,40,2,2,1,1,4,2016,6,170,60
178312,33,65,65,270,1,2,1,1,4,2017,6.25,181,419
201353,25,65,67,450,2,2,1,1,4,2018,6.08,174,709
230793,25,65,68,675,3,2,1,3,18,2017,6.17,168,1100
183945,29,65,65,550,3,2,1,3,2,2016,6.25,192,4585.060806
221322,22,65,71,625,3,2,1,2,10,2017,6.08,176,1200
233098,19,65,74,700,1,2,1,3,23,2018,5.92,163,1200
229259,28,65,65,450,2,2,1,2,8,2017,6.17,190,608
236427,20,65,75,875,1,2,1,3,5,2016,6.08,179,1300
238475,22,65,72,650,2,2,1,2,8,2018,6.25,187,1300
193931,27,65,65,450,3,2,1,2,10,2015,6.08,170,788
232332,26,65,70,600,2,2,1,2,10,2018,6.17,187,945
234380,27,65,67,525,2,2,1,2,10,2018,6,183,801
234636,24,65,70,725,5,1,1,3,2,2018,6.17,168,1100
237708,18,65,84,1100,8,2,1,3,2,2018,5.92,154,2800
177036,33,65,65,350,2,2,1,2,2,2018,6,192,560
186508,27,65,69,475,2,2,1,1,4,2017,6,165,653
189836,28,65,65,425,4,1,1,2,19,2018,5.75,154,744
208781,23,65,70,725,2,2,1,3,18,2018,5.83,161,1100
223629,24,65,68,675,6,2,1,2,18,2018,5.75,143,1200
244365,23,65,70,725,2,2,1,4,3,2018,6,150,1600
225678,25,65,71,,0,2,1,1,4,2016,6,172,4585.060806
237198,22,65,73,800,2,2,1,2,18,2017,5.67,150,1600
193422,26,65,66,650,2,2,1,2,2,2018,6.08,159,861
215695,31,65,65,375,1,2,1,2,10,2018,6.17,168,469
205712,24,65,68,675,5,2,1,4,18,2018,5.75,163,1200
225168,24,65,70,725,2,2,1,3,12,2018,5.58,148,1300
228240,24,65,71,625,4,2,1,2,13,2016,5.75,161,4585.060806
232592,24,65,71,625,3,2,1,2,10,2012,6.17,161,906
236432,20,65,72,650,3,1,1,3,19,2016,5.83,163,1100
244112,22,65,72,775,2,2,1,4,2,2018,5.83,161,1300
204689,29,65,65,550,5,2,1,2,2,2018,5.83,172,798
221329,22,65,74,700,3,2,1,2,19,2018,5.83,163,1400
226705,21,65,74,850,6,1,1,2,16,2016,5.92,143,4585.060806
232849,21,65,72,650,2,1,1,2,19,2015,6,172,943
238225,22,65,75,850,10,2,1,3,22,2016,5.83,154,4585.060806
240017,18,65,79,1100,2,1,1,3,21,2017,5.92,154,2100
205202,26,65,67,550,2,2,1,2,15,2018,6.08,176,784
223378,28,65,66,500,4,2,1,2,20,2015,5.83,154,1000
241810,19,65,82,1000,11,2,1,2,10,2014,6.08,172,2800
211859,28,65,65,450,2,2,1,2,10,2017,6.08,172,653
216979,26,65,66,650,2,2,1,2,7,2018,6.25,185,991
222611,22,65,75,850,4,2,1,3,22,2016,5.58,148,4585.060806
158867,32,65,65,300,3,2,1,2,15,2018,6.17,183,525
234899,25,65,68,700,2,2,1,2,2,2016,6.08,187,4585.060806
169619,32,65,65,300,3,2,1,2,8,2017,6.08,174,525
237203,20,65,80,1200,10,2,1,2,22,2016,6,165,4585.060806
140180,39,65,65,40,2,2,2,2,13,1998,5.67,159,52
215700,23,65,70,700,3,2,1,2,22,2018,5.75,163,1300
219796,24,65,73,675,5,1,1,2,10,2016,5.92,154,4585.060806
231828,25,65,69,600,2,2,1,2,10,2018,6.5,207,915
179860,29,65,65,550,5,2,1,2,2,2018,6,170,963
245396,18,65,84,1100,1,2,1,3,2,2018,6,165,3100
220821,23,65,70,625,1,2,1,2,8,2018,6.08,179,828
165269,31,65,65,475,2,2,1,3,21,2016,6.17,154,831
244117,26,65,68,550,2,2,1,2,8,2016,6,170,1000
138390,34,65,65,160,3,2,1,2,13,2016,5.75,170,280
223638,23,65,69,600,1,1,1,2,10,2016,6.17,176,4585.060806
140183,42,65,65,40,1,2,2,1,4,1999,6.17,176,50
211095,25,65,68,700,8,2,1,2,2,2018,6.25,176,1400
228759,22,65,76,800,2,1,1,2,19,2014,5.92,157,1600
53655,36,65,65,190,1,1,2,3,2,2017,6.25,196,238
201112,26,65,67,450,2,2,1,1,4,2017,6.25,181,641
203416,25,65,66,650,5,2,1,2,2,2018,6,185,1200
204184,26,65,66,525,2,2,1,2,23,2011,5.83,161,827
205720,29,65,65,400,1,1,1,2,19,2017,5.92,170,620
211864,25,65,68,550,2,1,1,3,19,2016,5.83,159,784
233880,20,65,77,850,1,2,1,2,13,2017,6.17,172,1400
172952,31,65,65,475,4,2,1,2,22,2018,6.17,159,831
200601,28,65,65,525,1,2,2,3,9,2015,5.83,165,656
235161,19,65,82,1200,2,2,1,2,2,2015,5.92,163,2800
203930,27,65,66,500,4,1,1,2,13,2017,6.42,187,913
140442,34,65,65,160,3,1,1,2,15,2015,6,183,280
220314,28,65,67,450,2,2,1,1,4,2017,6.33,192,821
210843,25,65,67,550,8,1,1,2,19,2017,5.83,161,976
213147,23,65,74,825,3,2,1,2,5,2017,5.92,159,1600
228763,21,65,74,850,1,2,1,3,18,2014,6,185,2000
232859,24,65,70,700,3,2,1,3,11,2012,5.92,163,928
222620,27,65,65,575,4,2,1,3,21,2018,5.75,150,1200
233884,21,65,79,1100,3,2,1,2,11,2016,6.08,168,4585.060806
246172,19,65,81,1200,4,1,1,3,7,2018,5.67,154,3200
190620,27,65,65,450,3,1,1,2,19,2017,5.92,159,788
217502,31,65,65,325,3,2,1,1,4,2013,6.33,192,471
222878,21,65,75,875,10,2,1,3,7,2016,5.83,139,4585.060806
237726,19,65,77,950,3,2,1,2,2,2018,5.92,157,1600
209567,31,65,65,475,6,1,1,3,16,2018,5.92,154,784
155551,33,65,65,325,3,1,1,2,18,2018,6.33,179,406
221599,28,65,65,425,1,2,1,3,23,2014,5.75,170,914
230303,34,65,65,280,8,2,1,2,2,2018,5.67,152,504
235167,20,65,76,925,4,1,1,3,22,2018,6,174,1700
243615,23,65,69,600,2,1,1,2,10,2017,6.17,154,915
241312,21,65,73,825,4,2,1,2,2,2016,5.83,150,4585.060806
242336,22,65,76,900,2,2,1,3,9,2017,5.75,146,1600
177568,32,65,65,300,2,1,1,2,19,2016,5.83,165,525
183712,33,65,65,350,3,1,1,2,2,2016,6.17,181,508
155041,34,65,65,280,3,2,1,2,7,2017,5.83,172,490
182689,30,65,65,400,2,2,1,2,9,2017,5.83,159,700
224930,26,65,66,625,1,2,1,2,5,2014,6.17,174,1000
201891,28,65,65,550,3,2,1,3,2,2015,5.83,170,798
215459,25,65,69,700,3,2,1,2,2,2016,6.08,174,1100
216227,24,65,68,700,3,2,1,2,2,2018,5.92,161,1300
152483,32,65,65,300,2,2,1,2,15,2017,6.08,150,525
219555,28,65,65,550,1,2,1,2,12,2017,5.58,163,743
224163,21,65,69,600,2,2,1,2,5,2016,6.08,161,915
232611,22,65,74,700,2,2,1,2,23,2017,5.67,148,1000
236196,26,65,65,600,8,2,1,2,2,2018,5.92,165,1100
239268,21,65,79,1200,5,2,1,3,2,2016,5.83,181,4585.060806
53412,33,65,65,220,2,2,2,2,15,2018,6,157,385
193956,29,65,65,525,4,1,1,2,18,2016,5.67,163,4585.060806
202661,27,65,65,575,2,2,1,3,16,2018,5.83,157,719
144037,30,65,65,400,2,2,1,2,8,2018,6.08,183,700
216485,23,65,70,700,5,2,1,3,22,2016,6.25,179,4585.060806
223653,26,65,66,525,1,1,1,3,19,2016,5.75,165,748
208294,26,65,68,650,1,2,1,3,22,2016,5.67,143,861
208806,24,65,69,575,6,1,1,2,19,2017,6.08,172,1100
228518,21,65,73,700,1,2,1,2,10,2015,6.08,163,1000
138151,34,65,65,160,3,2,1,2,13,2018,5.58,161,280
223143,22,65,72,650,4,1,1,3,19,2018,6,172,1100
232871,22,65,74,725,3,2,1,2,8,2017,6.08,154,1700
241831,29,65,66,425,2,2,1,1,4,2017,6.08,190,669
180903,29,65,65,525,5,2,1,3,5,2017,6,154,919
243624,25,65,68,700,3,2,1,2,2,2018,6.17,172,1100
186536,28,65,65,550,2,1,1,3,18,2017,6.25,190,825
202921,28,65,66,425,2,2,1,1,4,2011,6.25,201,669
205225,27,65,65,450,4,2,1,2,10,2016,6,165,900
214185,29,65,65,550,1,2,1,3,2,2017,5.67,154,743
236457,22,65,73,,0,1,1,2,19,2016,5.83,143,4585.060806
163754,33,65,65,220,5,2,1,2,10,2017,6.17,207,385
234154,21,65,70,725,2,2,1,2,16,2017,5.58,174,1100
182442,29,65,65,525,2,2,1,3,12,2018,5.92,165,656
187818,26,65,68,550,2,2,1,2,13,2018,5.92,154,784
215211,22,65,76,825,3,1,1,2,15,2018,6.17,192,1600
237739,22,65,71,625,1,2,1,2,8,2015,6,163,906
243627,17,65,84,1100,7,2,1,3,22,2018,6.08,172,2600
200876,28,65,66,500,1,1,1,2,15,2018,5.92,159,838
208812,24,65,69,575,4,1,1,4,27,2015,5.83,170,1000
234668,20,65,74,725,4,2,1,2,23,2018,6,172,1300
200877,31,65,65,475,10,1,1,3,9,2016,6.17,163,4585.060806
237997,20,65,75,875,2,2,1,3,16,2017,5.75,130,1400
230574,24,65,70,700,1,2,1,3,22,2013,6,183,1100
208303,33,65,65,220,2,2,1,2,10,2012,6,174,275
216751,26,65,66,,0,2,1,2,10,2016,5.75,154,4585.060806
155567,35,65,65,120,2,2,1,2,16,2016,5.83,165,150
222639,21,65,75,675,2,2,1,1,4,2014,6.17,161,1100
224175,23,65,71,550,1,2,1,1,4,2018,6.17,161,908
199088,29,65,65,400,4,2,1,3,23,2015,6.17,179,860
236464,20,65,78,1100,9,2,1,2,16,2016,6.08,172,4585.060806
184753,30,65,65,400,1,2,1,2,23,2017,5.83,170,620
225202,22,65,70,625,2,1,1,2,10,2014,5.83,163,1000
232626,28,65,65,425,3,2,1,2,23,2013,5.83,163,531
237490,19,65,76,900,1,2,1,3,22,2017,5.5,143,1600
240050,25,65,68,550,2,2,1,2,23,2017,5.58,143,1000
244402,19,65,75,850,4,1,1,3,21,2018,5.58,143,1900
205491,23,65,70,700,11,1,1,3,22,2016,5.83,170,4585.060806
213171,27,65,65,450,2,2,1,2,10,2018,6.33,190,563
236467,20,65,79,1100,4,2,1,3,10,2018,6.08,172,2500
239795,24,65,71,750,10,2,1,3,2,2016,5.92,176,4585.060806
193715,28,65,65,450,2,2,1,2,13,2017,5.75,154,945
213428,29,65,65,375,2,2,1,1,4,2016,6.25,194,563
221620,24,65,69,575,2,2,1,2,23,2014,6,157,877
227764,20,65,77,975,2,1,1,3,16,2016,5.83,161,1900
229300,28,65,65,425,2,2,1,3,23,2018,6,170,638
239028,19,65,77,950,3,2,1,3,3,2017,5.67,161,1600
179636,28,65,65,550,5,2,1,2,16,2017,5.58,148,963
214197,28,65,65,450,1,2,1,2,13,2018,5.75,168,608
153269,33,65,65,325,5,2,1,2,22,2017,5.58,143,536
223925,22,65,74,625,3,2,1,1,4,2017,6.42,194,1100
232117,22,65,73,675,2,2,1,2,23,2017,6,170,1300
232373,32,65,65,300,3,2,1,2,10,2013,5.83,165,390
169909,29,65,65,400,3,1,1,2,19,2018,5.75,150,700
191157,26,65,67,550,1,2,1,2,23,2017,6.17,185,729
191669,32,65,65,400,3,2,1,2,9,2013,5.75,154,520
209334,26,65,68,550,4,2,1,2,23,2016,5.83,165,839
194998,27,65,66,600,3,1,1,2,9,2017,5.83,154,1100
204727,30,65,65,500,1,1,1,3,18,2014,5.83,172,725
206263,24,65,68,700,3,1,1,2,2,2018,6.08,168,1300
238263,21,65,77,850,1,2,1,2,15,2017,6.25,183,1200
226232,22,65,76,925,3,2,1,2,2,2018,6,170,1500
240312,23,65,70,625,2,2,1,2,8,2017,6,174,1100
243384,18,65,76,850,2,2,1,3,3,2018,5.42,126,1400
222393,35,65,65,120,1,2,1,2,23,2016,5.75,163,162
231353,20,65,77,975,6,2,1,3,2,2016,6.25,190,4585.060806
166841,31,65,65,475,4,2,1,3,26,2018,5.75,154,831
239545,21,65,78,1100,8,2,1,2,2,2014,6,174,2400
240057,26,65,66,625,2,2,1,3,5,2017,5.92,161,1100
242361,27,65,66,500,5,2,1,2,8,2018,6,172,863
203450,29,65,65,425,1,2,1,2,20,2018,6.08,174,616
207546,28,65,65,525,2,1,1,3,5,2016,5.58,152,4585.060806
225722,22,65,76,825,4,2,1,2,10,2015,5.92,165,1600
232122,24,65,68,700,3,2,1,3,2,2017,6.08,179,1500
173498,30,65,65,500,4,2,1,2,20,2018,5.83,163,875
223931,22,65,72,650,2,1,1,2,15,2018,6,170,1100
232379,33,65,65,350,2,2,1,3,2,2017,5.67,137,438
237499,21,65,76,925,8,2,1,3,18,2017,6.08,176,1900
184763,29,65,65,375,2,2,2,1,4,2016,6.17,198,656
206524,23,65,72,650,2,2,1,2,8,2012,5.92,154,1300
211388,26,65,68,550,1,2,1,2,23,2018,6,168,894
216508,23,65,69,700,5,1,1,3,18,2013,6.08,172,1300
222396,22,65,72,650,7,2,1,2,20,2016,6.08,165,4585.060806
238780,22,65,72,650,3,1,1,2,10,2018,6.33,194,1100
183228,30,65,65,400,2,2,1,2,15,2017,6.25,187,540
217277,25,65,71,525,2,2,1,1,4,2012,6.25,183,945
223677,27,65,65,575,3,2,1,2,16,2018,6,154,834
203454,30,65,65,400,1,2,1,2,20,2018,6,165,580
224702,28,65,65,375,4,2,1,1,4,2016,6.17,181,825
231614,20,65,77,975,6,2,1,2,2,2016,6.17,168,4585.060806
237758,21,65,72,650,1,1,1,3,19,2015,6,159,943
238014,28,65,65,425,2,1,1,2,19,2016,5.83,154,616
184254,30,65,65,350,3,1,1,1,4,2017,6,187,525
221631,24,65,72,750,2,2,1,3,22,2017,6.17,181,1100
224191,22,65,72,650,2,2,1,3,23,2018,5.75,154,1100
231103,22,65,72,650,2,2,1,2,13,2018,5.92,146,1300
236991,23,65,73,675,2,2,1,2,10,2016,6.42,205,1100
191679,32,65,65,300,2,1,1,2,10,2011,6.17,170,375
208832,27,65,66,500,2,1,1,2,19,2018,6.17,176,913
219840,25,65,70,600,3,1,1,2,19,2018,6.17,170,1000
157888,32,65,65,300,2,2,1,1,4,2017,6,161,540
228544,22,65,76,900,2,2,1,3,5,2016,5.92,154,1800
165568,29,65,65,525,1,1,1,4,16,2018,5.5,154,656
232896,25,65,66,650,2,2,1,2,2,2018,5.67,146,861
235456,20,65,78,925,2,2,1,3,13,2016,5.58,146,2200
240064,22,65,74,725,1,2,1,2,15,2017,6.33,185,1400
203457,29,65,65,550,2,2,1,2,7,2017,6.17,181,798
224449,27,65,66,625,1,2,1,3,16,2014,5.75,143,1400
241089,22,65,72,750,3,2,1,3,16,2017,5.92,150,1500
209602,26,65,66,625,1,2,1,3,16,2018,6.08,165,1000
233410,30,65,65,400,2,2,1,2,8,2016,6.17,170,500
171970,28,65,65,525,3,2,1,3,22,2018,5.92,161,919
192450,27,65,65,575,3,2,1,2,7,2018,6.08,159,1000
210883,26,65,68,675,2,1,1,2,2,2018,6.25,187,1100
223427,24,65,70,625,5,2,1,2,13,2017,6,163,1200
237507,24,65,70,600,4,1,1,2,23,2017,6.08,157,1000
199620,26,65,65,600,3,2,1,3,7,2018,5.92,163,1100
233156,29,65,65,375,2,2,1,1,4,2013,6.08,181,488
221381,25,65,65,475,1,1,1,2,19,2018,5.83,172,641
224965,25,65,67,675,5,2,1,2,2,2016,6.08,170,4585.060806
231109,22,65,74,725,4,1,1,3,13,2015,6.17,176,1600
233157,23,65,74,625,1,2,1,1,4,2017,6.33,176,1400
237765,29,65,65,525,2,2,1,2,16,2013,5.58,141,656
238277,22,65,76,,0,2,1,3,22,2016,5.83,168,4585.060806
242629,20,65,79,1100,2,2,1,2,19,2018,6,154,2300
179909,31,65,65,375,1,2,2,2,5,2016,5.75,141,806
186565,28,65,65,550,3,2,1,2,16,2018,5.83,174,963
233670,25,65,70,600,1,1,1,2,15,2017,6,165,795
221383,24,65,71,750,2,2,1,3,12,2017,5.67,150,1100
225735,23,65,70,725,2,2,1,3,7,2017,5.83,179,1100
229831,21,65,76,800,5,1,1,3,19,2016,5.75,161,4585.060806
186823,33,65,65,210,3,2,1,2,23,2017,5.83,161,441
237256,21,65,75,875,2,1,1,2,2,2017,6,174,1500
172232,30,65,65,400,1,2,1,2,10,2018,6.08,192,500
178120,32,65,65,400,1,2,1,3,22,2017,6,154,620
190152,29,65,65,425,5,2,1,2,8,2017,6,159,616
222410,21,65,75,775,1,2,1,2,8,2017,6,170,1300
228810,23,65,73,775,3,2,1,4,22,2015,5.83,157,1800
210123,25,65,68,675,2,2,1,2,22,2017,5.75,154,1200
228299,22,65,72,750,2,2,1,3,22,2018,5.83,165,1100
232907,33,65,65,220,3,2,1,2,20,2003,5.75,148,275
233163,26,65,66,625,1,2,1,3,21,2014,5.92,165,828
236747,27,65,65,575,1,2,1,3,21,2018,5.58,146,805
176075,34,65,65,150,2,1,1,2,19,2017,6.08,181,225
183499,29,65,65,425,3,2,1,2,8,2017,6.42,207,531
189387,29,65,65,375,3,2,1,1,4,2015,6.08,185,600
201932,30,65,65,400,2,2,1,2,15,2010,6.17,192,500
202444,24,65,68,675,1,2,1,2,22,2012,6,165,1100
222156,20,65,77,850,3,2,1,2,23,2017,5.83,163,1800
244684,19,65,79,1200,6,2,1,2,2,2018,5.92,152,2700
125132,38,65,65,40,2,2,1,1,4,2015,6.17,161,80
232909,28,65,65,425,2,2,1,2,23,2014,5.58,150,531
243661,22,65,69,575,3,1,1,2,27,2017,6.25,181,877
214222,36,65,65,70,1,2,1,1,4,2014,6.25,161,95
216014,26,65,65,450,1,1,1,2,19,2012,5.83,181,630
216270,23,65,72,750,3,2,1,3,11,2013,5.67,159,1500
203215,25,65,70,525,2,1,1,1,4,2016,6,159,958
212431,29,65,66,475,2,2,1,2,10,2013,6,172,629
212687,27,65,65,575,3,2,1,3,21,2017,6,172,834
221647,25,65,69,575,2,2,1,2,19,2014,5.75,150,762
226767,25,65,68,575,2,2,1,2,8,2017,6.25,205,906
236751,26,65,67,550,1,2,1,2,8,2010,6.33,194,729
221648,24,65,69,575,4,2,1,2,23,2015,5.83,161,992
209873,28,65,65,425,1,2,1,3,23,2012,5.92,168,935
216273,27,65,65,550,3,2,1,2,9,2018,6.17,187,688
223441,33,65,65,220,2,2,1,2,8,2018,5.83,168,385
229073,22,65,74,700,6,2,1,2,23,2015,5.75,150,1500
235729,21,65,75,775,3,2,1,2,8,2018,6.25,183,1400
189905,27,65,65,450,2,2,1,3,13,2018,6,176,608
199890,24,65,70,600,3,2,1,3,23,2016,5.75,161,915
214482,32,65,65,300,1,1,1,2,19,2016,5.75,148,4585.060806
232658,20,65,75,775,3,2,1,2,10,2018,6.25,176,1300
233170,31,65,65,475,1,2,1,3,16,2015,5.75,154,594
234706,20,65,76,800,2,1,1,3,19,2018,5.67,154,1600
237522,18,65,78,850,11,1,1,2,10,2017,6.17,168,2300
244946,23,65,71,625,3,2,1,2,13,2013,5.83,154,1000
122066,35,65,65,250,1,1,1,2,7,2016,6.25,205,363
198355,32,65,65,300,2,2,1,1,4,2018,6.17,192,450
231123,24,65,72,650,2,1,1,2,19,2017,5.92,161,1200
199636,29,65,65,550,2,2,1,3,2,2017,6.17,176,963
208852,24,65,69,700,2,1,1,3,16,2012,5.83,157,1300
213204,24,65,70,725,1,1,1,3,16,2017,5.92,165,961
219860,26,65,68,550,1,2,1,2,10,2018,5.83,161,784
232916,25,65,66,650,2,2,1,3,16,2016,5.58,143,4585.060806
244948,20,65,75,775,3,2,1,2,13,2018,6.08,170,1200
200917,28,65,66,500,2,2,1,2,10,2017,6,163,763
214485,25,65,68,675,1,1,1,2,9,2018,5.92,154,962
223445,24,65,70,600,2,2,1,2,23,2017,5.75,157,1100
224981,25,65,70,700,3,1,1,2,22,2017,6.08,179,1200
229845,30,65,65,500,2,2,1,3,5,2012,5.75,157,725
235989,22,65,75,875,4,2,1,2,2,2016,5.83,181,1500
238805,22,65,71,750,2,2,1,2,16,2018,5.75,141,1400
204502,24,65,73,600,2,1,1,1,4,2016,6.25,181,1300
210646,24,65,69,700,3,2,1,2,9,2018,6.08,163,928
215766,22,65,70,600,8,1,1,2,19,2017,6,170,1100
234198,21,65,73,675,2,2,1,2,23,2018,5.67,157,1100
235990,21,65,77,775,3,2,1,1,4,2016,5.92,152,1800
226775,24,65,70,700,2,2,1,3,22,2015,6,157,1100
235735,17,65,86,1100,8,2,1,2,11,2017,6,159,3000
236247,19,65,75,825,10,2,1,3,5,2016,5.83,148,4585.060806
240343,21,65,75,875,1,2,1,3,22,2013,5.83,150,1600
206040,26,65,67,525,4,1,1,2,19,2013,5.83,163,827
211928,23,65,71,725,2,2,1,2,9,2017,5.75,154,1400
221656,25,65,69,575,2,2,1,2,23,2018,6,174,906
237784,27,65,65,450,2,1,1,3,19,2009,5.83,161,563
181976,35,65,65,130,2,2,1,1,4,2005,6.08,174,286
183768,29,65,65,525,2,2,1,2,22,2017,6,176,656
209625,25,65,70,700,1,2,1,2,11,2015,5.92,172,1100
214745,35,65,65,130,1,2,1,2,13,2015,6,163,176
222937,21,65,76,925,3,2,1,3,22,2013,5.75,165,1800
235225,23,65,72,650,1,1,1,3,19,2017,6.17,172,1500
190937,30,65,65,525,3,2,1,3,2,2018,5.75,179,788
171994,31,65,65,475,1,1,1,3,22,2016,5.83,161,641
245978,23,65,71,,0,2,1,3,12,2016,5.58,143,4585.060806
216795,23,65,72,775,3,2,1,3,2,2018,5.92,170,1500
20699,37,65,65,170,1,2,2,3,22,2014,5.92,170,213
220123,24,65,71,625,2,2,1,2,8,2016,6.08,176,1200
202204,24,65,69,575,1,2,1,2,23,2010,5.92,163,762
207580,31,65,65,475,2,2,1,3,9,2018,5.83,141,689
214492,28,65,65,550,1,1,1,2,2,2018,5.58,157,743
216540,21,65,77,775,1,2,1,1,4,2017,6.25,185,1100
222172,29,65,65,525,4,2,1,3,18,2017,5.92,165,1100
232156,21,65,73,800,6,1,1,3,18,2016,6.17,172,4585.060806
181468,27,65,65,375,3,2,1,1,4,2016,6.08,185,4585.060806
196316,28,65,67,450,2,2,1,1,4,2014,6.33,183,821
200925,27,65,65,575,2,2,1,3,14,2016,5.83,174,834
226781,25,65,70,725,2,2,1,3,2,2018,6.25,185,1100
236509,22,65,73,675,2,2,1,2,23,2016,5.83,154,1200
186845,30,65,65,400,1,1,1,2,19,2017,5.92,163,620
188381,32,65,65,425,2,2,1,3,2,2018,6.08,179,744
200670,26,65,68,550,2,1,1,2,19,2018,6,154,866
213982,25,65,71,625,1,2,1,2,8,2018,6,159,969
222430,26,65,67,525,1,2,1,3,23,2014,5.5,143,748
228318,20,65,79,1200,11,2,1,3,3,2015,5.67,154,3000
239838,19,65,81,1200,7,2,1,3,3,2016,5.92,154,4585.060806
193246,31,65,65,475,2,2,1,3,18,2018,5.92,165,713
225759,23,65,70,725,3,2,1,3,21,2018,5.75,148,961
232671,21,65,72,775,3,1,1,3,21,2016,6.17,170,4585.060806
241887,19,65,80,1200,1,1,1,3,12,2017,5.75,146,3300
178143,29,65,65,375,3,2,1,1,4,2015,6.17,196,750
244703,26,65,66,525,4,2,1,2,20,2018,5.83,165,1100
202464,24,65,68,675,2,2,1,3,16,2016,6,161,1200
216288,24,65,68,575,2,2,1,2,13,2014,5.83,174,877
230624,25,65,70,725,11,2,1,2,2,2016,6.25,165,4585.060806
217313,21,65,72,775,2,2,1,3,16,2017,5.75,152,1300
220385,24,65,70,625,1,2,1,2,10,2018,6.25,176,891
226785,25,65,70,600,2,2,1,2,10,2017,6.08,165,945
236258,23,65,69,,0,1,1,2,19,2016,5.75,141,4585.060806
237538,25,65,69,675,2,2,1,2,3,2017,5.92,170,894
238562,26,65,66,625,2,2,1,3,16,2014,6.08,168,953
213987,24,65,70,600,1,2,1,2,23,2018,5.75,159,855
222435,25,65,71,625,4,2,1,2,13,2017,5.92,174,1500
236515,20,65,77,775,7,1,1,1,4,2016,6.17,165,4585.060806
236772,17,65,83,1100,4,2,1,3,12,2018,6.08,154,2300
238820,22,65,74,700,6,2,1,3,23,2017,5.92,165,1200
240100,23,65,71,625,1,1,1,2,19,2017,5.92,154,1100
245732,19,65,76,900,1,2,1,2,2,2018,6.08,170,2200
193252,30,65,65,400,5,1,1,2,18,2018,5.75,165,580
208869,24,65,69,725,3,2,1,2,2,2018,5.75,181,1300
212709,27,65,65,450,2,1,1,3,19,2013,5.92,152,675
213221,23,65,71,625,3,2,1,2,13,2014,5.75,137,1100
229349,21,65,77,850,5,1,1,2,10,2016,5.92,141,1800
245733,22,65,72,775,8,2,1,2,2,2018,6.42,207,1600
211174,24,65,68,575,2,2,1,3,26,2016,5.83,152,877
224230,22,65,72,775,13,2,1,3,2,2016,5.75,159,4585.060806
